233,235
234,231
233,234
232,234
233,233
232,233
231,231
233,231
51,51
56,56
67,67
71,71
80,80
85,85
109,109
134,134
147,146
142,141
143,143
145,149
157,154
154,113
155,123
153,154
147,147
91,71
123,98
149,150
130,127
129,131
123,125
145,143
159,104
172,70
129,130
133,133
134,132
141,142
151,149
163,163
133,133
92,92
127,127
130,130
140,140
152,152
161,161
164,164
156,158
164,163
154,153
143,143
145,143
135,140
139,137
133,133
141,140
126,128
139,138
141,141
140,144
137,134
141,118
172,143
217,216
232,234
237,237
234,233
234,234
233,231
231,234
231,232
50,50
40,40
52,52
67,67
75,75
73,73
74,74
75,75
102,101
149,152
150,149
160,158
152,156
153,64
157,52
147,147
151,150
145,90
147,90
145,144
146,145
148,148
148,147
141,142
147,64
137,93
138,133
141,141
138,138
146,145
154,153
160,162
130,130
101,101
140,140
135,135
119,119
129,129
132,132
150,150
153,152
155,155
151,151
151,151
133,132
138,136
128,131
136,134
131,133
129,128
122,124
137,138
142,140
144,147
127,121
142,136
179,177
214,215
234,234
234,234
233,235
234,233
233,234
230,230
54,54
56,56
53,53
52,52
49,49
54,54
30,30
78,78
115,115
95,96
163,161
146,148
142,140
140,142
134,46
130,109
126,126
130,130
130,44
133,131
138,137
133,133
142,143
136,125
127,54
131,120
134,137
130,130
138,137
144,145
147,147
153,153
116,116
108,108
137,137
142,142
135,135
126,126
134,134
133,133
142,142
142,144
145,144
146,147
147,149
143,141
137,137
134,133
134,133
135,136
136,133
138,138
137,138
139,138
132,130
146,147
158,160
201,199
232,234
237,236
234,233
233,236
234,233
233,233
45,45
48,48
49,49
46,46
41,41
71,71
167,167
217,217
180,180
150,148
126,126
125,124
122,124
120,118
123,59
117,73
122,121
118,120
128,65
130,96
132,130
125,126
125,125
127,78
132,27
141,140
142,144
149,147
148,149
150,150
155,155
145,144
97,97
91,91
91,59
156,144
142,141
145,146
141,139
149,149
147,147
147,147
147,147
149,149
151,151
157,157
154,154
153,153
150,150
147,147
142,142
149,149
138,138
141,141
148,148
150,150
148,148
158,158
228,228
235,235
236,236
233,233
234,234
233,233
45,45
51,51
36,36
25,25
181,181
198,198
191,191
124,124
122,121
118,120
112,111
105,108
108,109
112,113
112,113
118,44
122,113
125,125
134,69
129,94
128,127
128,126
126,128
123,39
131,38
133,133
148,146
152,155
154,153
145,140
149,150
129,128
48,49
15,10
4,0
154,156
153,150
146,147
152,153
146,146
147,147
153,153
156,156
159,159
157,157
151,151
146,146
152,152
148,148
149,149
144,144
135,135
136,136
136,136
120,120
137,137
145,145
151,151
178,178
226,226
238,238
239,239
232,232
235,235
38,38
30,30
104,104
193,193
193,193
176,176
108,108
108,108
111,111
104,103
100,101
105,105
110,109
109,108
112,114
117,73
121,44
127,125
130,54
129,80
122,124
119,121
121,117
119,37
126,83
131,134
139,140
142,139
140,142
131,133
122,112
107,107
63,60
85,70
121,39
110,80
164,164
160,160
149,149
142,143
141,141
151,151
152,152
150,150
152,152
155,155
153,153
151,151
153,153
149,149
146,146
141,141
138,138
137,137
129,129
132,132
134,134
151,151
147,147
195,195
236,236
234,234
238,238
232,232
55,55
189,189
188,188
189,189
178,178
93,93
104,104
99,99
95,95
89,90
103,103
112,113
113,112
114,116
117,114
133,134
126,38
123,83
120,68
120,74
116,116
119,117
121,66
126,33
122,124
128,127
135,135
135,137
131,128
118,118
113,72
96,64
77,48
83,41
122,49
75,67
145,149
159,155
152,151
138,138
141,141
140,140
140,140
143,143
146,146
151,151
157,157
157,157
153,153
154,154
146,146
144,144
143,143
136,136
133,133
124,124
123,123
138,138
146,146
152,152
216,216
237,237
235,235
235,235
171,171
190,190
180,180
178,178
95,95
94,94
90,90
93,93
83,82
110,112
110,109
111,111
124,123
122,120
117,120
117,116
106,82
106,67
115,84
115,56
113,92
121,121
117,53
125,40
122,122
131,130
130,131
131,127
117,119
132,132
119,79
59,47
69,34
92,40
117,45
77,74
114,113
134,137
146,147
141,137
136,136
132,132
133,133
141,141
146,146
147,147
151,151
150,150
149,149
150,150
148,148
140,140
141,141
142,142
134,134
130,130
121,121
138,138
144,144
147,147
201,201
241,241
233,233
236,236
179,179
178,178
173,173
111,111
86,86
88,88
84,84
84,84
110,111
110,108
120,120
124,124
116,117
109,109
104,102
102,102
113,114
114,49
114,86
116,34
112,82
114,115
119,31
125,106
129,126
122,125
130,129
127,127
120,121
118,114
127,85
75,55
37,17
84,33
107,44
80,63
96,78
103,101
144,146
140,140
138,138
137,137
134,134
128,128
133,133
140,140
143,143
140,140
143,143
141,141
146,146
141,141
136,136
143,143
139,139
137,137
130,130
132,132
134,134
158,158
147,147
230,230
235,235
236,236
178,178
159,159
135,135
76,76
78,78
86,86
80,80
106,106
103,106
111,111
110,108
109,111
115,113
121,124
123,123
121,120
121,120
117,77
106,71
110,70
111,75
108,70
118,24
122,121
125,128
121,120
121,122
125,125
117,115
109,111
110,47
78,56
46,15
51,21
104,52
86,70
108,81
78,82
130,129
142,141
136,136
136,136
137,137
130,130
128,128
128,128
129,129
132,132
131,131
135,135
134,134
138,138
136,136
140,140
137,137
137,137
137,137
144,144
137,137
146,146
149,149
182,182
238,238
236,236
165,165
151,151
70,70
76,76
76,76
86,86
98,98
102,102
102,100
103,104
107,107
101,103
105,104
120,119
121,123
119,120
114,114
108,85
114,89
108,85
105,83
107,32
107,64
119,120
120,121
119,119
118,119
123,123
115,115
104,68
98,60
76,70
44,24
33,28
89,60
72,57
95,77
82,81
127,126
135,135
135,135
127,127
131,131
127,127
125,125
127,127
129,129
130,130
129,129
125,125
122,122
128,128
125,125
133,133
132,132
135,135
148,148
139,139
130,130
147,147
154,154
155,155
238,238
238,238
154,154
91,91
73,73
70,70
86,86
97,97
99,99
95,95
96,97
96,93
105,107
105,103
112,114
117,117
117,119
111,102
115,112
105,83
105,83
105,84
96,75
102,39
104,50
114,113
118,121
118,116
113,112
119,117
107,87
109,78
97,76
70,51
37,24
31,32
80,48
59,43
84,63
92,93
129,129
125,126
135,135
125,125
127,127
123,123
120,120
120,120
121,121
121,121
125,125
122,122
122,122
126,126
128,128
128,128
130,130
129,129
142,142
142,142
145,145
146,146
156,156
150,150
198,198
239,239
132,132
68,68
67,67
75,75
77,77
86,86
94,94
97,97
94,92
98,98
112,114
106,105
104,105
105,105
102,99
96,71
89,85
111,100
111,74
99,90
96,64
100,79
105,85
108,106
124,121
115,116
109,112
116,117
108,81
102,83
99,90
77,40
43,34
37,35
72,36
61,36
74,64
96,92
126,128
131,129
130,130
127,127
125,125
121,121
120,120
117,117
119,119
117,117
120,120
122,122
121,121
123,123
126,126
124,124
127,127
138,138
132,132
140,140
154,154
156,156
150,150
152,152
172,172
229,229
93,93
67,67
67,67
78,78
71,71
80,80
96,96
98,98
98,100
93,92
95,94
94,96
99,97
96,95
91,76
97,49
104,95
106,100
117,75
108,100
96,61
95,75
100,77
106,106
107,108
115,117
113,108
103,105
100,82
100,78
103,102
84,32
76,67
38,42
69,55
61,34
63,41
92,95
122,121
129,130
127,127
131,131
123,123
120,120
120,120
116,116
120,120
117,117
115,115
116,116
122,122
123,123
120,120
122,122
124,124
125,125
137,137
151,151
153,153
151,151
147,147
154,154
173,173
221,221
67,67
63,63
68,68
66,66
59,59
82,82
95,95
105,105
104,102
97,98
94,94
90,88
81,83
82,83
76,58
73,58
90,90
103,103
112,112
119,115
109,72
92,73
93,72
101,103
105,105
112,113
109,109
103,104
110,84
100,78
92,88
89,45
59,49
47,45
74,59
65,45
67,62
92,92
121,121
120,120
123,123
129,129
121,121
118,118
119,119
117,117
121,121
119,119
121,121
119,119
120,120
118,118
118,118
116,116
121,121
140,140
146,146
145,145
151,151
145,145
142,142
153,153
164,164
219,219
64,64
57,57
66,66
70,70
64,64
88,88
95,95
100,100
100,101
96,96
95,93
101,102
104,106
94,92
53,31
64,65
91,89
105,106
106,107
116,98
114,63
101,79
89,75
90,87
102,99
108,109
106,105
101,101
108,110
99,55
83,58
85,51
58,46
53,51
81,67
60,47
55,56
100,100
113,114
123,123
125,125
128,128
124,124
122,122
122,122
120,120
120,120
118,118
121,121
120,120
120,120
118,118
117,117
112,112
114,114
128,128
132,132
140,140
139,139
130,130
129,129
156,156
161,161
208,208
65,65
58,58
59,59
68,68
75,75
98,98
105,105
97,97
98,98
94,95
103,103
106,104
103,104
99,58
40,40
72,71
96,96
100,103
110,107
119,115
114,95
109,98
100,87
101,103
97,99
113,113
126,126
115,116
106,103
100,103
89,57
83,85
75,42
62,64
75,60
58,46
60,59
99,99
115,114
120,120
125,125
124,124
123,123
122,122
121,121
121,121
120,120
121,121
120,120
118,118
120,120
115,115
111,111
115,115
117,117
116,116
129,129
131,131
132,132
124,124
135,135
155,155
147,147
192,192
63,63
60,60
64,64
67,67
89,89
112,112
108,108
101,101
102,101
94,95
95,95
104,106
108,109
104,80
24,19
67,70
93,96
110,105
114,117
114,115
115,112
98,92
110,97
138,137
145,145
127,126
128,130
125,123
122,125
111,110
103,105
83,82
72,66
69,45
71,55
60,49
76,75
103,102
112,114
121,121
129,129
129,129
124,124
122,122
119,119
120,120
120,120
123,123
119,119
120,120
117,117
113,113
113,113
111,111
114,114
122,122
124,124
135,135
125,125
124,124
136,136
147,147
157,157
194,194
60,60
58,58
58,58
71,71
95,95
107,107
117,117
112,112
104,105
102,101
98,99
102,101
102,101
109,86
28,24
51,50
96,95
102,104
108,108
111,109
123,126
75,70
59,63
97,96
149,149
138,139
142,142
125,126
116,114
104,106
106,104
75,76
63,62
65,52
50,31
80,63
89,89
103,103
120,120
127,126
125,125
128,128
122,122
120,120
119,119
118,118
119,119
123,123
120,120
119,119
119,119
117,117
113,113
113,113
115,115
111,111
131,131
132,132
126,126
137,137
135,135
150,150
150,150
200,200
65,65
55,55
60,60
68,68
84,84
100,100
110,110
109,109
109,109
102,103
93,94
92,92
96,94
119,96
45,34
42,42
83,82
101,101
105,105
105,105
102,103
77,78
23,20
77,78
128,127
165,166
154,158
131,129
118,120
121,120
116,117
102,101
90,90
85,78
57,39
102,101
95,98
108,107
121,123
121,120
127,127
126,126
120,120
119,119
121,121
122,122
123,123
120,120
123,123
117,117
118,118
115,115
114,114
112,112
111,111
113,113
125,125
122,122
123,123
143,143
130,130
148,148
151,151
219,219
71,71
63,63
58,58
66,66
78,78
89,89
100,100
106,106
104,104
87,85
87,84
78,82
86,86
122,96
51,40
40,40
75,76
110,109
99,100
93,94
92,91
83,78
44,49
89,88
110,112
129,126
129,128
124,125
123,124
121,122
121,121
122,121
118,119
111,111
62,63
115,115
106,103
114,114
124,124
126,127
126,126
127,127
124,124
122,122
121,121
122,122
123,123
124,124
119,119
116,116
115,115
110,110
112,112
115,115
113,113
108,108
121,121
122,122
133,133
131,131
127,127
131,131
175,175
237,237
76,76
64,64
61,61
63,63
73,73
81,81
94,94
102,102
105,103
82,86
82,83
68,65
67,68
109,86
60,47
53,54
71,71
104,107
99,97
96,95
86,88
76,80
78,74
79,81
100,100
112,110
117,118
115,117
124,118
124,125
118,121
123,122
125,123
112,70
71,32
119,86
111,112
118,118
125,125
127,125
129,129
126,126
124,124
122,122
123,123
124,124
123,123
122,122
124,124
122,122
120,120
115,115
116,116
116,116
114,114
109,109
113,113
126,126
120,120
113,113
127,127
136,136
189,189
238,238
80,80
65,65
69,69
62,62
69,69
75,75
89,89
92,92
96,99
86,82
77,79
77,77
57,57
102,79
71,55
61,61
76,75
98,96
80,84
84,83
81,79
89,89
108,105
97,99
108,107
123,125
118,117
120,121
124,128
132,133
137,137
128,127
109,110
104,65
75,33
95,51
96,57
96,98
116,116
125,127
130,130
125,125
123,123
122,122
124,124
126,126
123,123
120,120
121,121
121,121
119,119
116,116
116,116
113,113
115,115
113,113
124,124
114,114
103,103
123,123
135,135
131,131
232,232
235,235
76,76
72,72
73,73
71,71
71,71
75,75
85,85
87,87
96,94
87,86
84,86
71,70
65,66
92,72
83,67
49,50
85,87
104,105
93,91
95,93
101,102
112,113
126,127
119,118
135,135
147,147
133,134
132,131
135,134
135,131
117,118
108,87
63,50
97,95
79,48
72,71
83,52
77,48
109,112
125,123
120,120
119,119
120,120
120,120
122,122
124,124
123,123
123,123
120,120
121,121
119,119
115,115
115,115
115,115
117,117
116,116
122,122
119,119
112,112
133,133
128,128
132,132
234,234
237,237
75,75
83,83
69,69
76,76
72,72
79,79
91,91
99,99
97,97
93,96
87,84
84,83
71,72
102,65
92,56
51,50
75,74
110,108
112,110
109,114
118,113
119,120
107,108
48,47
146,148
153,150
143,144
140,139
136,137
133,135
122,123
125,76
108,66
86,86
75,42
88,67
81,65
59,51
90,58
118,117
125,125
128,128
128,128
127,127
128,128
129,129
127,127
128,128
121,121
120,120
119,119
116,116
114,114
111,111
116,116
122,122
120,120
105,105
116,116
120,120
128,128
179,179
240,240
236,236
71,71
81,81
71,71
76,76
80,80
88,88
96,96
101,101
105,104
100,99
96,96
91,93
82,79
108,87
107,84
53,54
75,74
118,119
116,118
119,117
116,117
111,112
116,114
109,110
145,143
136,138
135,135
148,146
136,139
125,124
127,126
95,76
89,70
64,64
60,32
76,40
79,60
48,43
60,39
113,113
127,127
133,133
130,130
128,128
130,130
130,130
127,127
126,126
122,122
117,117
118,118
117,117
116,116
113,113
119,119
132,132
123,123
116,116
114,114
126,126
133,133
216,216
237,237
238,238
80,80
81,81
83,83
75,75
91,91
104,104
114,114
114,114
109,112
108,105
106,109
103,101
102,103
122,120
120,97
42,31
94,93
120,121
124,122
117,118
123,109
118,107
115,115
130,129
133,135
116,114
130,131
130,132
125,124
119,120
112,111
91,74
86,62
72,47
54,13
50,40
64,50
44,38
59,39
105,105
133,133
141,141
137,137
132,132
133,133
130,130
127,127
126,126
126,126
121,121
120,120
116,116
117,117
119,119
123,123
132,132
118,118
118,118
124,124
122,122
150,150
238,238
238,238
236,236
94,94
83,83
92,92
82,82
97,97
112,112
122,122
123,123
120,120
110,109
109,110
114,113
118,118
123,124
124,126
84,47
104,103
124,124
121,122
126,124
123,110
123,112
122,123
122,122
109,109
120,120
125,125
125,127
117,116
118,118
104,104
95,76
98,57
71,36
35,13
39,24
58,48
50,44
53,35
88,87
127,125
137,138
137,137
136,134
134,133
132,133
131,131
131,130
129,127
126,129
127,126
123,123
124,126
124,122
123,127
129,127
110,110
122,122
115,115
129,129
171,171
244,244
237,237
237,237
101,101
99,99
98,98
94,94
99,99
112,112
127,127
127,127
130,130
127,127
113,112
115,120
123,121
128,129
131,129
98,56
80,54
120,120
130,131
128,130
124,116
130,81
123,125
104,104
108,108
117,118
125,125
126,124
116,115
118,120
111,109
105,106
102,47
72,37
39,15
34,16
66,63
63,63
79,48
76,78
127,129
137,137
137,136
134,136
136,137
135,133
135,133
133,135
128,129
133,132
127,127
130,129
124,124
124,127
123,120
118,119
127,127
116,116
136,136
144,144
221,221
239,239
238,238
238,238
120,120
118,118
113,113
106,106
111,111
109,109
125,125
129,129
131,131
133,131
121,123
122,119
126,123
126,129
124,121
105,106
63,36
109,100
119,119
125,122
126,115
119,64
114,72
109,108
112,112
125,123
122,120
122,123
124,125
121,120
111,116
114,112
117,71
85,42
64,19
37,21
81,80
63,56
103,69
78,78
126,126
134,135
136,135
132,130
134,134
131,134
133,134
133,131
134,134
131,133
131,130
122,123
125,123
128,129
121,119
125,128
126,126
123,123
143,143
204,204
240,240
237,237
237,237
237,237
133,133
130,130
119,119
121,121
113,113
118,118
127,127
132,132
132,133
127,125
127,127
130,131
129,133
125,123
113,116
105,105
78,63
105,83
112,109
122,74
123,92
120,71
120,55
114,107
120,111
124,123
122,126
126,124
127,129
125,121
120,119
121,124
121,95
107,43
96,23
44,25
91,95
82,72
99,67
78,77
138,138
141,140
140,140
135,136
136,136
130,129
131,130
132,132
135,132
130,131
128,126
123,125
127,126
113,113
123,124
125,122
127,127
127,127
197,197
240,240
236,236
237,237
236,236
234,234
139,139
134,134
132,132
119,119
121,121
121,121
120,120
138,138
138,136
128,131
130,132
133,128
128,128
120,118
104,105
98,99
102,102
122,122
131,68
123,28
126,88
129,39
120,66
130,38
125,76
126,125
128,127
131,132
129,130
125,129
125,124
127,126
136,107
129,76
65,20
68,24
107,107
83,66
108,86
94,95
146,146
144,143
141,141
138,138
142,142
139,139
138,138
136,138
137,139
137,136
132,133
124,124
111,110
126,127
131,131
128,128
133,133
181,181
232,232
238,238
238,238
235,235
233,233
238,238
127,127
145,145
144,144
139,139
127,127
125,125
117,117
120,120
134,133
133,134
130,126
127,130
121,123
114,115
115,115
118,118
118,118
123,98
124,51
132,81
132,88
126,58
130,33
125,68
128,43
131,96
133,134
134,132
136,137
131,130
128,126
133,134
143,142
129,84
71,32
94,9
123,122
81,65
106,84
131,129
146,145
147,147
145,147
143,144
145,145
145,146
140,140
136,135
133,135
131,130
120,120
105,106
115,117
132,131
133,124
132,130
162,162
207,207
240,240
237,237
237,237
237,237
236,236
233,233
172,172
128,128
125,125
139,139
138,138
134,134
131,131
116,116
120,121
129,129
135,135
131,130
127,125
121,125
128,124
133,136
138,107
133,23
139,90
130,135
128,59
133,69
131,60
136,70
136,79
132,55
138,67
138,140
137,139
136,135
134,136
132,131
130,132
111,111
114,53
95,36
104,83
93,59
133,121
145,146
147,149
148,146
144,144
144,143
139,138
136,137
130,131
131,132
132,129
121,123
113,113
124,123
133,134
143,141
131,97
176,162
217,217
233,233
237,237
239,239
234,234
237,237
234,234
236,236
190,190
203,203
188,188
204,204
153,153
100,100
138,138
129,129
118,117
118,120
128,127
123,125
125,124
126,126
129,130
133,79
135,45
133,80
135,136
135,43
133,44
134,83
141,69
127,80
130,63
130,101
134,84
132,105
139,138
138,138
132,132
134,133
136,136
121,122
116,61
82,34
120,120
120,70
149,150
148,148
149,147
143,143
136,137
140,139
136,137
135,134
133,104
141,82
128,74
125,99
126,128
135,136
148,148
130,131
172,113
229,209
235,235
235,235
236,236
235,235
238,238
234,234
236,236
236,236
140,140
83,83
137,137
234,234
149,149
81,81
106,106
164,164
183,181
159,160
127,128
126,127
130,128
130,130
134,79
132,25
138,102
132,130
135,136
131,47
131,64
134,83
136,65
130,102
132,106
130,66
131,123
135,52
143,102
144,146
142,142
145,144
148,148
147,147
151,119
96,67
92,62
117,67
150,150
141,141
135,134
131,132
146,144
139,138
145,148
142,140
149,69
138,138
142,141
146,118
149,91
155,157
154,101
202,105
225,152
236,216
236,236
236,236
236,236
236,236
235,235
235,235
235,236
235,234
65,65
65,65
179,179
227,227
149,149
80,80
112,112
149,149
164,167
168,166
163,163
143,142
127,129
133,106
137,32
136,52
142,139
137,139
138,35
137,55
137,139
138,87
137,67
133,105
134,131
130,75
137,70
144,117
147,59
150,135
153,155
153,153
148,146
145,147
105,106
90,71
51,31
106,47
137,138
137,138
140,143
153,151
161,162
156,157
157,153
154,156
160,57
154,104
151,100
155,101
158,86
187,74
225,86
235,44
238,184
237,189
236,236
236,236
235,235
235,236
235,236
235,233
235,235
235,236
56,56
33,33
223,223
228,228
147,147
80,80
110,110
148,148
162,163
159,159
153,155
163,161
170,169
165,41
154,66
137,135
129,130
127,131
137,28
134,106
138,137
139,87
139,67
142,113
142,143
140,140
146,89
149,89
148,62
153,101
155,155
151,153
151,152
154,151
133,132
114,115
126,126
126,125
143,145
150,149
155,153
156,158
157,158
163,128
161,103
161,126
158,98
153,127
161,117
161,92
207,93
228,35
239,17
237,34
236,94
236,185
236,235
235,236
235,234
234,232
234,235
234,235
235,236
235,235
49,49
79,79
233,233
227,227
149,149
79,79
108,108
152,152
158,158
157,156
160,159
168,166
180,91
185,53
185,171
195,194
188,188
172,76
151,71
145,150
145,143
140,68
143,56
146,115
143,141
145,145
144,146
146,53
144,88
122,74
108,98
126,125
132,131
130,131
122,123
120,121
93,94
135,135
158,157
154,154
160,162
161,159
162,163
164,110
167,91
168,102
163,130
180,103
193,50
221,33
234,21
234,20
233,10
232,10
238,31
234,170
235,234
235,235
234,236
234,234
234,234
234,234
234,234
234,233
38,38
183,183
228,228
224,224
144,144
78,78
110,110
149,149
160,159
162,165
165,162
167,172
180,61
188,147
185,187
188,188
187,173
182,44
185,143
188,185
190,189
137,100
151,61
151,119
153,155
147,144
133,131
120,80
127,69
135,69
129,102
124,124
116,113
104,106
103,101
110,111
132,132
123,124
213,211
210,211
219,173
212,130
220,126
222,74
225,60
233,22
233,32
235,43
237,135
234,95
233,132
234,114
234,34
237,22
231,19
235,129
234,237
234,235
234,233
234,234
234,234
234,235
234,234
233,236
63,63
227,227
227,227
223,223
142,142
77,77
108,108
150,150
167,166
169,170
168,169
171,171
175,174
178,181
187,183
188,189
186,52
186,88
178,143
183,185
182,181
178,164
178,54
172,136
168,167
167,170
179,179
179,162
172,59
175,117
168,108
151,154
142,145
131,129
107,107
94,93
126,127
149,149
209,210
225,224
227,227
233,166
235,156
233,184
237,146
234,144
234,38
234,37
233,54
234,43
234,63
231,154
234,39
235,6
234,53
234,80
233,212
234,236
234,234
234,234
234,233
234,235
233,233
233,232
92,92
223,223
227,227
224,224
146,146
75,75
106,106
158,158
176,178
174,174
178,179
176,173
180,182
189,189
193,195
195,72
194,21
184,185
183,184
180,177
171,173
169,168
163,62
168,88
163,163
168,167
178,176
175,175
168,67
166,96
167,110
175,158
174,173
174,174
178,176
174,175
177,178
177,174
200,203
222,220
227,226
229,231
230,122
233,109
